# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
1.000e+02	3.832e+03	3.218e-01	3.107e+02	-3.118e-01
1.000e+02	1.514e+03	2.386e-01	4.192e+02	1.061e+00
1.000e+02	3.621e+03	9.118e-01	1.097e+02	9.323e-03
1.020e+02	4.341e+03	2.668e-01	3.823e+02	-9.172e-01
1.020e+02	2.419e+03	2.430e-01	4.198e+02	-1.233e+00
1.020e+02	4.404e+03	2.995e-01	3.406e+02	-5.264e-01
1.020e+02	3.999e+03	3.285e-01	3.105e+02	-3.275e-01
1.020e+02	9.299e+02	1.292e-01	7.895e+02	-8.887e-01
1.040e+02	4.483e+03	2.592e-01	4.012e+02	-4.849e-01
1.040e+02	2.156e+03	1.007e-01	1.033e+03	-1.773e-01
1.040e+02	1.875e+03	2.415e-01	4.307e+02	-1.302e+00
1.040e+02	2.844e+03	4.008e-01	2.595e+02	-1.511e-01
1.040e+02	1.127e+03	1.335e-01	7.791e+02	-5.752e-01
1.060e+02	4.866e+03	2.724e-01	3.891e+02	-4.091e-01
1.060e+02	2.418e+03	2.546e-01	4.163e+02	-1.153e+00
1.060e+02	1.984e+03	3.703e-01	2.863e+02	2.590e-01
1.060e+02	3.233e+03	8.691e-01	1.220e+02	-6.033e-02
1.060e+02	2.044e+03	2.317e-01	4.574e+02	1.500e-01
1.080e+02	2.691e+03	2.770e-01	3.899e+02	-1.451e+00
1.080e+02	2.498e+03	3.032e-01	3.562e+02	-9.142e-01
1.080e+02	2.659e+03	2.549e-01	4.237e+02	2.886e-01
1.080e+02	2.100e+03	5.238e-01	2.062e+02	3.265e-01
1.080e+02	7.740e+02	1.282e-01	8.425e+02	-6.390e-01
1.100e+02	2.153e+03	2.886e-01	3.811e+02	-1.468e+00
1.100e+02	8.395e+02	1.395e-01	7.883e+02	-8.750e-01
1.100e+02	2.249e+03	3.245e-01	3.390e+02	-1.427e+00
1.100e+02	1.333e+03	3.543e-01	3.104e+02	-1.131e+00
1.100e+02	1.442e+03	2.567e-01	4.285e+02	3.511e-01
1.120e+02	1.903e+03	2.957e-01	3.787e+02	-1.038e+00
1.120e+02	8.785e+02	1.434e-01	7.813e+02	-9.291e-01
1.120e+02	1.859e+03	3.292e-01	3.402e+02	1.696e+00
1.120e+02	1.181e+03	3.612e-01	3.101e+02	-1.516e+00
1.140e+02	2.232e+03	2.971e-01	3.837e+02	-7.697e-01
1.140e+02	7.475e+02	1.495e-01	7.624e+02	-7.627e-01
1.140e+02	1.801e+03	3.313e-01	3.441e+02	2.051e+00
1.140e+02	1.343e+03	3.652e-01	3.122e+02	-1.286e+00
1.160e+02	2.974e+03	2.998e-01	3.869e+02	-6.648e-01
1.160e+02	3.041e+03	3.324e-01	3.490e+02	-7.046e-01
1.160e+02	1.950e+03	3.647e-01	3.181e+02	-1.053e+00
1.160e+02	8.595e+02	2.842e-01	4.082e+02	1.014e+00
1.180e+02	2.910e+03	3.055e-01	3.862e+02	-8.107e-01
1.180e+02	9.478e+02	1.762e-01	6.696e+02	-6.940e-01
1.180e+02	2.611e+03	3.436e-01	3.434e+02	-8.439e-01
1.180e+02	2.061e+03	3.759e-01	3.139e+02	-7.483e-01
1.180e+02	1.564e+03	2.883e-01	4.093e+02	4.481e-01
1.200e+02	2.033e+03	3.154e-01	3.804e+02	-1.012e+00
1.200e+02	8.070e+02	1.859e-01	6.455e+02	-9.357e-01
1.200e+02	1.484e+03	3.560e-01	3.371e+02	1.383e+00
1.200e+02	1.305e+03	3.882e-01	3.091e+02	-1.220e+00
1.220e+02	1.010e+03	3.236e-01	3.770e+02	-9.363e-01
1.240e+02	9.608e+02	3.272e-01	3.789e+02	-8.728e-01
1.280e+02	7.722e+02	1.842e-01	6.951e+02	-7.265e-01
1.300e+02	8.921e+02	2.019e-01	6.439e+02	-7.868e-01
8.000e+00	2.253e+02	1.345e-02	5.948e+02	-1.511e+00
1.000e+01	3.826e+02	2.484e-02	4.025e+02	1.019e+00
1.200e+01	4.797e+02	3.213e-02	3.735e+02	1.254e+00
1.400e+01	8.113e+02	4.625e-02	3.027e+02	8.861e-01
1.600e+01	1.177e+03	5.396e-02	2.965e+02	8.422e-01
1.800e+01	1.257e+03	6.285e-02	2.864e+02	8.512e-01
2.000e+01	1.756e+03	7.113e-02	2.812e+02	8.401e-01
2.000e+01	4.760e+02	3.676e-02	5.441e+02	-2.235e-01
2.200e+01	1.861e+03	7.617e-02	2.888e+02	8.288e-01
2.200e+01	4.732e+02	4.145e-02	5.308e+02	-4.749e-01
2.400e+01	2.130e+03	8.406e-02	2.855e+02	9.071e-01
2.400e+01	1.752e+03	4.894e-01	4.904e+01	-2.709e-02
2.600e+01	2.591e+03	9.318e-02	2.790e+02	8.215e-01
2.600e+01	1.949e+03	4.184e-01	6.214e+01	-1.696e-02
2.600e+01	3.014e+02	3.494e-02	7.442e+02	1.134e+00
2.800e+01	2.997e+03	9.967e-02	2.809e+02	7.926e-01
2.800e+01	2.285e+03	4.316e-01	6.488e+01	-1.482e-02
2.800e+01	3.109e+02	4.037e-02	6.937e+02	1.059e+00
3.000e+01	3.330e+03	1.062e-01	2.824e+02	7.408e-01
3.000e+01	2.276e+03	4.527e-01	6.626e+01	-2.633e-02
3.200e+01	4.112e+03	1.166e-01	2.745e+02	6.518e-01
3.200e+01	7.821e+02	3.787e-02	8.449e+02	-6.273e-02
3.200e+01	3.952e+02	6.881e-02	4.651e+02	-1.547e+00
3.200e+01	1.668e+03	3.924e-01	8.155e+01	7.651e-03
3.200e+01	2.312e+03	7.193e-01	4.449e+01	-2.255e-02
3.400e+01	4.912e+03	1.206e-01	2.818e+02	6.561e-01
3.400e+01	1.354e+03	5.167e-02	6.580e+02	-1.742e-01
3.400e+01	1.566e+03	4.367e-01	7.785e+01	-1.383e-01
3.400e+01	2.150e+03	7.299e-01	4.658e+01	-1.153e-01
3.600e+01	5.100e+03	1.292e-01	2.787e+02	6.406e-01
3.600e+01	1.958e+03	6.390e-02	5.634e+02	-2.071e-01
3.600e+01	1.732e+03	4.311e-01	8.350e+01	-7.393e-02
3.600e+01	2.224e+03	7.312e-01	4.923e+01	-6.353e-02
3.800e+01	4.606e+03	1.362e-01	2.789e+02	6.358e-01
3.800e+01	1.855e+03	7.060e-02	5.383e+02	-3.413e-01
3.800e+01	2.497e+03	7.394e-01	5.139e+01	-8.314e-02
4.000e+01	6.887e+03	1.428e-01	2.802e+02	5.775e-01
4.000e+01	1.859e+03	7.711e-02	5.188e+02	-5.840e-01
4.000e+01	2.665e+03	7.451e-01	5.368e+01	-9.731e-02
4.000e+01	1.812e+03	4.246e-01	9.420e+01	-6.115e-02
4.000e+01	4.760e+02	1.961e-02	2.040e+03	-1.606e-01
4.200e+01	7.651e+03	1.506e-01	2.788e+02	5.581e-01
4.200e+01	3.161e+03	8.223e-02	5.108e+02	-4.652e-01
4.200e+01	3.667e+03	7.615e-01	5.515e+01	-7.040e-02
4.200e+01	2.235e+03	4.473e-01	9.390e+01	-3.113e-02
4.200e+01	5.939e+02	3.404e-02	1.234e+03	-4.078e-01
4.400e+01	8.014e+03	1.585e-01	2.776e+02	5.378e-01
4.400e+01	3.953e+03	8.908e-02	4.939e+02	-4.381e-01
4.400e+01	5.167e+03	7.672e-01	5.735e+01	-4.967e-02
4.400e+01	3.245e+03	4.507e-01	9.762e+01	2.502e-02
4.400e+01	7.546e+02	4.456e-02	9.875e+02	4.777e-01
4.600e+01	6.928e+03	1.661e-01	2.770e+02	5.090e-01
4.600e+01	4.377e+03	9.274e-02	4.960e+02	-4.017e-01
4.600e+01	1.599e+03	4.404e-02	1.045e+03	2.334e-01
4.600e+01	4.068e+03	7.744e-01	5.940e+01	-6.618e-02
4.600e+01	2.184e+03	4.340e-01	1.060e+02	6.699e-02
4.800e+01	7.181e+03	1.727e-01	2.779e+02	5.605e-01
4.800e+01	4.355e+03	9.942e-02	4.828e+02	-5.387e-01
4.800e+01	6.765e+03	7.872e-01	6.097e+01	-6.837e-02
4.800e+01	1.217e+03	4.225e-02	1.136e+03	3.810e-01
4.800e+01	3.792e+03	4.119e-01	1.165e+02	-3.797e-02
5.000e+01	4.944e+03	1.049e-01	4.768e+02	-5.037e-01
5.000e+01	4.769e+03	1.789e-01	2.794e+02	6.187e-01
5.000e+01	6.312e+03	7.986e-01	6.261e+01	-4.937e-02
5.000e+01	3.647e+03	4.235e-01	1.181e+02	-2.881e-02
5.000e+01	1.659e+03	6.217e-02	8.043e+02	1.515e-01
5.200e+01	5.771e+03	1.099e-01	4.733e+02	-5.383e-01
5.200e+01	5.646e+03	1.885e-01	2.759e+02	6.451e-01
5.200e+01	7.725e+03	8.743e-01	5.948e+01	-1.333e-01
5.200e+01	4.764e+03	5.101e-01	1.019e+02	-9.753e-03
5.200e+01	1.876e+03	7.327e-02	7.097e+02	5.602e-02
5.400e+01	7.064e+03	1.160e-01	4.656e+02	-4.835e-01
5.400e+01	3.852e+03	1.997e-01	2.704e+02	5.827e-01
5.400e+01	3.877e+03	8.356e-02	6.462e+02	-5.071e-02
5.400e+01	5.589e+03	8.536e-01	6.326e+01	-2.220e-01
5.400e+01	2.709e+03	4.645e-01	1.162e+02	-2.470e-02
5.600e+01	7.885e+03	1.221e-01	4.587e+02	-4.745e-01
5.600e+01	4.830e+03	9.959e-02	5.623e+02	-1.337e-01
5.600e+01	3.824e+03	2.176e-01	2.573e+02	3.550e-01
5.600e+01	4.427e+03	8.597e-01	6.514e+01	-6.437e-02
5.600e+01	4.887e+02	3.788e-02	1.478e+03	-6.738e-01
5.800e+01	9.523e+03	1.277e-01	4.544e+02	-4.176e-01
5.800e+01	4.359e+03	1.051e-01	5.519e+02	-1.266e-01
5.800e+01	4.129e+03	5.406e-01	1.073e+02	8.849e-02
5.800e+01	5.381e+03	8.479e-01	6.840e+01	-1.030e-01
5.800e+01	5.437e+02	3.953e-02	1.467e+03	9.465e-01
6.000e+01	1.133e+04	1.314e-01	4.566e+02	-3.953e-01
6.000e+01	4.551e+03	1.034e-01	5.803e+02	-1.623e-01
6.000e+01	4.716e+03	5.520e-01	1.087e+02	7.382e-02
6.000e+01	1.922e+03	2.276e-01	2.636e+02	6.149e-01
6.000e+01	4.548e+03	7.324e-01	8.192e+01	-2.944e-01
6.200e+01	1.164e+04	1.373e-01	4.516e+02	-3.648e-01
6.200e+01	5.231e+03	1.053e-01	5.889e+02	-1.029e-01
6.200e+01	3.322e+03	2.207e-01	2.809e+02	4.354e-01
6.200e+01	7.391e+02	4.339e-02	1.429e+03	1.088e+00
6.200e+01	4.417e+03	3.116e-01	1.990e+02	-7.232e-03
6.400e+01	1.250e+04	1.436e-01	4.457e+02	-3.892e-01
6.400e+01	5.889e+03	1.057e-01	6.055e+02	-1.236e-01
6.400e+01	1.829e+03	1.863e-01	3.434e+02	1.193e+00
6.400e+01	4.816e+03	4.074e-01	1.571e+02	-1.009e-01
6.400e+01	3.987e+03	7.211e-01	8.875e+01	-3.530e-01
6.600e+01	1.153e+04	1.491e-01	4.425e+02	-3.919e-01
6.600e+01	5.202e+03	1.134e-01	5.819e+02	-1.551e-01
6.600e+01	2.528e+03	2.007e-01	3.289e+02	9.674e-01
6.600e+01	5.244e+03	5.669e-01	1.164e+02	6.820e-03
6.600e+01	2.671e+03	7.289e-01	9.054e+01	-6.878e-01
6.800e+01	1.150e+04	1.557e-01	4.368e+02	-3.929e-01
6.800e+01	2.996e+03	2.050e-01	3.317e+02	8.818e-01
6.800e+01	4.751e+03	1.201e-01	5.662e+02	-1.303e-01
6.800e+01	4.924e+03	5.756e-01	1.181e+02	6.435e-02
6.800e+01	2.141e+03	8.098e-01	8.398e+01	-1.365e+00
7.000e+01	1.117e+04	1.621e-01	4.319e+02	-3.695e-01
7.000e+01	2.202e+03	2.132e-01	3.283e+02	1.111e+00
7.000e+01	4.943e+03	1.315e-01	5.323e+02	-2.348e-01
7.000e+01	5.079e+03	2.951e-01	2.372e+02	1.353e-01
7.000e+01	7.672e+02	5.924e-02	1.182e+03	1.437e+00
7.200e+01	1.038e+04	1.674e-01	4.302e+02	-3.118e-01
7.200e+01	7.532e+03	2.884e-01	2.497e+02	7.093e-02
7.200e+01	4.396e+03	2.280e-01	3.158e+02	4.536e-01
7.200e+01	1.699e+03	4.738e-02	1.519e+03	-5.786e-01
7.200e+01	7.865e+03	8.901e-01	8.089e+01	2.986e-02
7.400e+01	1.055e+04	1.721e-01	4.301e+02	-3.252e-01
7.400e+01	7.253e+03	2.965e-01	2.496e+02	1.032e-01
7.400e+01	1.717e+03	5.949e-02	1.244e+03	-9.266e-01
7.400e+01	3.678e+03	2.352e-01	3.146e+02	5.969e-01
7.400e+01	2.918e+03	1.434e-01	5.160e+02	-6.186e-01
7.600e+01	1.033e+04	1.805e-01	4.209e+02	-3.697e-01
7.600e+01	8.911e+03	3.075e-01	2.472e+02	1.199e-01
7.600e+01	1.698e+03	6.819e-02	1.114e+03	-1.271e+00
7.600e+01	2.507e+03	2.392e-01	3.178e+02	8.698e-01
7.600e+01	2.318e+03	1.548e-01	4.909e+02	-1.012e+00
7.800e+01	7.417e+03	1.893e-01	4.121e+02	-4.530e-01
7.800e+01	1.003e+04	3.135e-01	2.488e+02	7.860e-02
7.800e+01	1.470e+03	7.295e-02	1.069e+03	1.200e+00
7.800e+01	7.248e+03	5.867e-01	1.329e+02	-1.449e-02
7.800e+01	6.309e+03	4.640e-01	1.681e+02	-1.338e-01
8.000e+01	5.641e+03	1.938e-01	4.127e+02	-4.681e-01
8.000e+01	7.905e+03	3.289e-01	2.432e+02	2.188e-01
8.000e+01	3.612e+03	1.221e-01	6.555e+02	-1.804e-02
8.000e+01	7.301e+03	4.946e-01	1.618e+02	-1.857e-03
8.000e+01	6.931e+03	8.873e-01	9.016e+01	-3.827e-02
8.200e+01	7.205e+03	1.968e-01	4.167e+02	-4.469e-01
8.200e+01	3.039e+03	1.192e-01	6.882e+02	5.040e-02
8.200e+01	3.738e+03	3.312e-01	2.476e+02	4.447e-01
8.200e+01	2.583e+03	1.731e-01	4.738e+02	-7.277e-01
8.200e+01	4.143e+03	5.096e-01	1.609e+02	3.763e-02
8.400e+01	8.225e+03	2.017e-01	4.165e+02	-4.738e-01
8.400e+01	3.515e+03	1.215e-01	6.916e+02	8.806e-03
8.400e+01	2.731e+03	3.379e-01	2.486e+02	7.721e-01
8.400e+01	3.103e+03	1.788e-01	4.699e+02	-7.754e-01
8.400e+01	4.095e+03	6.006e-01	1.399e+02	4.142e-01
8.600e+01	6.418e+03	2.071e-01	4.153e+02	-5.167e-01
8.600e+01	3.085e+03	1.235e-01	6.963e+02	-2.202e-02
8.600e+01	4.831e+03	6.088e-01	1.413e+02	4.988e-01
8.600e+01	4.020e+03	2.773e-01	3.102e+02	3.200e-01
8.600e+01	1.827e+03	1.907e-01	4.509e+02	1.405e+00
8.800e+01	5.054e+03	2.128e-01	4.136e+02	-5.805e-01
8.800e+01	4.914e+03	2.797e-01	3.146e+02	1.779e-01
8.800e+01	3.047e+03	1.143e-01	7.700e+02	-1.062e-01
8.800e+01	4.190e+03	6.058e-01	1.453e+02	6.004e-01
8.800e+01	6.074e+03	6.869e-01	1.281e+02	-9.214e-02
9.000e+01	4.347e+03	2.205e-01	4.082e+02	-4.029e-01
9.000e+01	2.209e+03	1.180e-01	7.627e+02	-1.593e-01
9.000e+01	4.454e+03	3.885e-01	2.317e+02	2.672e-02
9.000e+01	4.487e+03	5.991e-01	1.502e+02	-2.467e-01
9.000e+01	8.809e+02	7.343e-02	1.226e+03	-1.001e+00
9.200e+01	3.708e+03	2.284e-01	4.029e+02	-3.413e-01
9.200e+01	5.488e+03	6.150e-01	1.496e+02	7.002e-03
9.200e+01	8.042e+02	8.842e-02	1.040e+03	1.625e+00
9.200e+01	1.963e+03	1.257e-01	7.317e+02	-5.025e-02
9.200e+01	1.985e+03	6.271e-01	1.467e+02	8.157e-01
9.400e+01	5.445e+03	6.270e-01	1.499e+02	7.511e-03
9.400e+01	9.947e+02	1.169e-01	8.039e+02	-9.384e-01
9.400e+01	2.916e+03	2.423e-01	3.879e+02	-2.275e-01
9.400e+01	1.653e+03	2.176e-01	4.319e+02	-6.957e-01
9.400e+01	3.348e+03	8.986e-01	1.046e+02	1.170e-01
9.600e+01	4.873e+03	6.371e-01	1.507e+02	9.467e-02
9.600e+01	4.450e+03	9.062e-01	1.059e+02	5.584e-02
9.600e+01	9.053e+02	1.070e-01	8.969e+02	8.233e-01
9.600e+01	1.465e+03	2.525e-01	3.802e+02	-6.347e-01
9.600e+01	2.422e+03	8.333e-01	1.152e+02	-3.072e-01
9.800e+01	2.125e+03	2.558e-01	3.831e+02	-8.018e-01
9.800e+01	4.537e+03	2.810e-01	3.488e+02	-3.067e-01
9.800e+01	2.947e+03	3.129e-01	3.132e+02	-3.287e-01
9.800e+01	3.219e+03	9.110e-01	1.076e+02	1.674e-01
9.800e+01	5.496e+02	1.072e-01	9.144e+02	-1.261e+00
1.000e+02	3.487e+03	2.606e-01	3.837e+02	-9.912e-01
1.000e+02	5.522e+03	2.919e-01	3.426e+02	-4.497e-01
1.000e+02	3.969e+03	3.210e-01	3.115e+02	-3.569e-01
1.000e+02	1.631e+03	2.370e-01	4.220e+02	9.888e-01
1.000e+02	3.404e+03	9.103e-01	1.099e+02	2.616e-02
1.020e+02	4.098e+03	2.672e-01	3.818e+02	-7.254e-01
1.020e+02	2.954e+03	2.396e-01	4.258e+02	-8.569e-01
1.020e+02	3.999e+03	8.471e-01	1.204e+02	-1.495e-01
1.020e+02	1.165e+03	1.281e-01	7.961e+02	-6.851e-01
1.020e+02	2.288e+03	3.078e-01	3.314e+02	-7.180e-01
1.040e+02	5.010e+03	2.561e-01	4.061e+02	-4.453e-01
1.040e+02	2.060e+03	9.562e-02	1.088e+03	-1.090e-01
1.040e+02	1.998e+03	2.384e-01	4.363e+02	-1.053e+00
1.040e+02	3.249e+03	3.991e-01	2.606e+02	-1.614e-01
1.040e+02	2.644e+03	6.677e-01	1.558e+02	4.573e-01
1.060e+02	4.958e+03	2.710e-01	3.911e+02	-4.493e-01
1.060e+02	2.420e+03	2.536e-01	4.179e+02	-1.304e+00
1.060e+02	2.300e+03	3.643e-01	2.910e+02	1.773e-01
1.060e+02	3.730e+03	8.690e-01	1.220e+02	-5.713e-02
1.060e+02	2.303e+03	2.304e-01	4.600e+02	1.280e-01
1.080e+02	2.821e+03	2.761e-01	3.912e+02	-1.603e+00
1.080e+02	3.052e+03	3.079e-01	3.508e+02	-8.877e-01
1.080e+02	2.816e+03	2.532e-01	4.265e+02	3.236e-01
1.080e+02	1.872e+03	3.446e-01	3.134e+02	-7.127e-01
1.080e+02	1.983e+03	5.277e-01	2.046e+02	3.686e-01
1.100e+02	2.360e+03	2.878e-01	3.822e+02	-1.234e+00
1.100e+02	1.002e+03	1.457e-01	7.550e+02	-8.742e-01
1.100e+02	2.185e+03	3.238e-01	3.397e+02	-1.459e+00
1.100e+02	7.560e+02	2.254e-01	4.881e+02	-1.808e+00
1.100e+02	1.256e+03	3.565e-01	3.085e+02	-9.341e-01
1.120e+02	2.113e+03	2.953e-01	3.792e+02	-1.049e+00
1.120e+02	8.929e+02	1.442e-01	7.767e+02	-8.243e-01
1.120e+02	1.921e+03	3.291e-01	3.404e+02	1.688e+00
1.120e+02	1.250e+03	3.613e-01	3.100e+02	-1.515e+00
1.140e+02	2.386e+03	2.971e-01	3.837e+02	-8.056e-01
1.140e+02	8.818e+02	1.503e-01	7.586e+02	-7.241e-01
1.140e+02	1.808e+03	3.322e-01	3.432e+02	1.970e+00
1.140e+02	1.420e+03	3.661e-01	3.113e+02	-1.297e+00
1.160e+02	3.081e+03	2.987e-01	3.884e+02	-6.913e-01
1.160e+02	3.142e+03	3.315e-01	3.500e+02	-6.937e-01
1.160e+02	2.048e+03	3.646e-01	3.181e+02	-1.032e+00
1.160e+02	8.726e+02	2.829e-01	4.101e+02	1.012e+00
1.180e+02	3.270e+03	3.043e-01	3.878e+02	-8.409e-01
1.180e+02	1.116e+03	1.789e-01	6.596e+02	-6.390e-01
1.180e+02	1.647e+03	2.898e-01	4.071e+02	8.266e-01
1.180e+02	2.118e+03	3.426e-01	3.444e+02	-8.086e-01
1.180e+02	1.846e+03	3.791e-01	3.112e+02	-6.842e-01
1.200e+02	2.122e+03	3.167e-01	3.790e+02	-1.306e+00
1.200e+02	9.767e+02	1.917e-01	6.261e+02	-7.776e-01
1.200e+02	1.733e+03	2.972e-01	4.038e+02	5.928e-01
1.200e+02	2.314e+03	8.359e-01	1.436e+02	-2.065e-01
1.200e+02	1.106e+03	3.569e-01	3.363e+02	1.239e+00
1.220e+02	1.242e+03	3.191e-01	3.824e+02	-1.029e+00
1.220e+02	6.739e+02	1.923e-01	6.344e+02	-1.026e+00
1.240e+02	9.891e+02	3.267e-01	3.796e+02	-9.895e-01
1.260e+02	6.830e+02	1.876e-01	6.717e+02	-7.243e-01
1.280e+02	8.127e+02	1.866e-01	6.861e+02	-7.448e-01
1.300e+02	9.302e+02	2.025e-01	6.421e+02	-7.960e-01
1.000e+01	3.515e+02	2.603e-02	3.842e+02	1.160e+00
1.200e+01	4.762e+02	3.565e-02	3.366e+02	1.049e+00
1.400e+01	7.014e+02	4.529e-02	3.091e+02	9.083e-01
1.600e+01	1.197e+03	5.595e-02	2.860e+02	8.361e-01
1.800e+01	1.171e+03	6.131e-02	2.936e+02	8.412e-01
2.000e+01	1.709e+03	7.064e-02	2.831e+02	8.636e-01
2.000e+01	4.898e+02	3.936e-02	5.081e+02	-2.367e-01
2.200e+01	1.813e+03	7.641e-02	2.879e+02	8.288e-01
2.200e+01	4.659e+02	4.201e-02	5.237e+02	-4.482e-01
2.400e+01	2.146e+03	8.411e-02	2.854e+02	8.991e-01
2.600e+01	2.460e+03	9.334e-02	2.786e+02	8.256e-01
2.600e+01	1.937e+03	4.184e-01	6.214e+01	-1.500e-02
2.600e+01	3.113e+02	3.476e-02	7.479e+02	-1.935e+00
2.800e+01	2.972e+03	9.957e-02	2.812e+02	7.911e-01
2.800e+01	2.346e+03	4.323e-01	6.477e+01	-1.124e-02
2.800e+01	3.268e+02	4.103e-02	6.824e+02	1.195e+00
3.000e+01	3.239e+03	1.060e-01	2.831e+02	7.410e-01
3.000e+01	2.275e+03	4.519e-01	6.638e+01	-3.049e-02
3.200e+01	3.804e+03	1.152e-01	2.777e+02	7.095e-01
3.200e+01	2.002e+03	4.719e-01	6.781e+01	-3.122e-02
3.200e+01	6.007e+02	3.660e-02	8.742e+02	-1.255e-01
3.200e+01	3.575e+02	6.535e-02	4.897e+02	1.484e+00
3.400e+01	4.789e+03	1.200e-01	2.832e+02	6.563e-01
3.400e+01	1.400e+03	5.139e-02	6.616e+02	-1.928e-01
3.400e+01	1.857e+03	4.463e-01	7.618e+01	-1.148e-01
3.600e+01	4.856e+03	1.291e-01	2.789e+02	6.456e-01
3.600e+01	1.914e+03	6.360e-02	5.660e+02	-2.121e-01
3.600e+01	1.741e+03	4.302e-01	8.368e+01	-7.196e-02
3.600e+01	2.235e+03	7.303e-01	4.930e+01	-6.120e-02
3.800e+01	4.565e+03	1.361e-01	2.793e+02	6.324e-01
3.800e+01	1.897e+03	7.045e-02	5.394e+02	-3.471e-01
3.800e+01	2.419e+03	7.379e-01	5.150e+01	-8.258e-02
4.000e+01	6.701e+03	1.427e-01	2.804e+02	5.679e-01
4.000e+01	1.843e+03	7.660e-02	5.222e+02	-5.674e-01
4.000e+01	2.548e+03	7.396e-01	5.408e+01	-1.096e-01
4.000e+01	1.620e+03	4.231e-01	9.455e+01	-6.876e-02
4.000e+01	4.460e+02	1.862e-02	2.149e+03	-2.071e-01
4.200e+01	7.548e+03	1.509e-01	2.783e+02	5.590e-01
4.200e+01	3.207e+03	8.017e-02	5.239e+02	-4.690e-01
4.200e+01	3.998e+03	7.571e-01	5.548e+01	-7.068e-02
4.200e+01	8.582e+02	3.321e-02	1.265e+03	-3.139e-01
4.200e+01	1.864e+03	3.737e-01	1.124e+02	-9.708e-02
4.400e+01	7.700e+03	1.588e-01	2.771e+02	5.136e-01
4.400e+01	3.916e+03	8.720e-02	5.046e+02	-4.597e-01
4.400e+01	4.667e+03	7.607e-01	5.784e+01	-5.092e-02
4.400e+01	9.965e+02	4.008e-02	1.098e+03	2.123e-01
4.400e+01	2.655e+03	4.400e-01	1.000e+02	4.662e-02
4.600e+01	6.934e+03	1.660e-01	2.771e+02	5.099e-01
4.600e+01	4.490e+03	9.240e-02	4.978e+02	-4.215e-01
4.600e+01	1.652e+03	4.307e-02	1.068e+03	2.281e-01
4.600e+01	4.190e+03	7.753e-01	5.933e+01	-5.390e-02
4.600e+01	2.148e+03	4.320e-01	1.065e+02	7.817e-02
4.800e+01	6.597e+03	1.717e-01	2.796e+02	5.472e-01
4.800e+01	4.291e+03	9.976e-02	4.812e+02	-5.343e-01
4.800e+01	6.182e+03	7.852e-01	6.113e+01	-6.084e-02
4.800e+01	1.036e+03	4.038e-02	1.189e+03	4.365e-01
4.800e+01	3.263e+03	4.109e-01	1.168e+02	-2.927e-02
5.000e+01	5.322e+03	1.049e-01	4.766e+02	-4.851e-01
5.000e+01	5.064e+03	1.774e-01	2.819e+02	5.710e-01
5.000e+01	6.189e+03	8.005e-01	6.246e+01	-3.012e-02
5.000e+01	1.812e+03	6.302e-02	7.934e+02	1.428e-01
5.000e+01	3.654e+03	4.278e-01	1.169e+02	-7.219e-03
5.200e+01	5.228e+03	1.104e-01	4.712e+02	-6.039e-01
5.200e+01	4.392e+03	1.870e-01	2.780e+02	7.205e-01
5.200e+01	6.540e+03	8.776e-01	5.925e+01	-1.267e-01
5.200e+01	4.515e+03	5.019e-01	1.036e+02	7.591e-03
5.200e+01	4.429e+03	8.145e-01	6.384e+01	2.267e-02
5.400e+01	7.486e+03	1.158e-01	4.663e+02	-4.762e-01
5.400e+01	3.598e+03	1.986e-01	2.719e+02	5.905e-01
5.400e+01	3.956e+03	8.428e-02	6.407e+02	-5.949e-02
5.400e+01	5.859e+03	8.514e-01	6.343e+01	-2.092e-01
5.400e+01	2.807e+03	4.634e-01	1.165e+02	-9.731e-03
5.600e+01	7.921e+03	1.226e-01	4.567e+02	-4.937e-01
5.600e+01	4.856e+03	9.811e-02	5.708e+02	-1.414e-01
5.600e+01	5.232e+03	8.498e-01	6.589e+01	-8.840e-02
5.600e+01	2.121e+03	2.135e-01	2.623e+02	3.299e-01
5.600e+01	2.789e+03	4.525e-01	1.238e+02	3.705e-02
5.800e+01	9.921e+03	1.280e-01	4.533e+02	-4.183e-01
5.800e+01	4.634e+03	1.053e-01	5.506e+02	-1.259e-01
5.800e+01	4.337e+03	5.407e-01	1.073e+02	7.459e-02
5.800e+01	5.543e+03	8.478e-01	6.841e+01	-9.318e-02
5.800e+01	5.282e+02	3.936e-02	1.474e+03	9.822e-01
6.000e+01	1.159e+04	1.315e-01	4.562e+02	-3.824e-01
6.000e+01	4.724e+03	1.023e-01	5.862e+02	-1.341e-01
6.000e+01	5.358e+03	5.539e-01	1.083e+02	3.177e-02
6.000e+01	1.763e+03	2.189e-01	2.741e+02	8.870e-01
6.000e+01	4.665e+03	7.373e-01	8.138e+01	-3.337e-01
6.200e+01	1.183e+04	1.364e-01	4.546e+02	-3.691e-01
6.200e+01	5.490e+03	1.064e-01	5.826e+02	-1.145e-01
6.200e+01	3.116e+03	2.289e-01	2.709e+02	4.572e-01
6.200e+01	4.841e+03	5.608e-01	1.106e+02	6.746e-02
6.200e+01	5.865e+02	4.127e-02	1.502e+03	-1.414e+00
